index,valid,MolWt,LogP,TPSA,HeavyAtomCount,NumHeteroatoms,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumRings,name
qmof-f621598,True,114.05599999999998,-2.9576000000000002,80.25999999999999,8.0,4.0,0.0,4.0,2.0,0.0,0.0,BOHGOU_FSR
qmof-7903c7a,False,,,,,,,,,,,JAWGUK_FSR
qmof-215dc85,True,243.02700000000002,2.3586,26.46,10.0,3.0,0.0,1.0,0.0,1.0,2.0,JAWZOX_FSR
qmof-2a9c089,False,,,,,,,,,,,JAWZUD_FSR
qmof-01a1b42,True,114.05599999999998,-2.9576000000000002,80.25999999999999,8.0,4.0,0.0,4.0,2.0,0.0,0.0,JAYTIN_FSR
qmof-1b23ab1,True,286.219,-2.1582999999999988,133.28,21.0,7.0,0.0,7.0,3.0,2.0,2.0,JAMSEY_FSR
qmof-8f0d8a7,False,,,,,,,,,,,JAQQEA_FSR
qmof-c7b5538,False,,,,,,,,,,,JAQQOK_FSR
qmof-6c32ceb,True,167.213,1.2934,50.73,11.0,4.0,0.0,2.0,0.0,1.0,1.0,UKILOR_FSR
qmof-1afa76c,True,150.15699999999995,-0.059280000000000166,66.14999999999999,11.0,3.0,1.0,3.0,1.0,1.0,1.0,ULIBAU_FSR
qmof-a2a082e,True,150.15699999999995,-0.059280000000000166,66.14999999999999,11.0,3.0,1.0,3.0,1.0,1.0,1.0,ULIBEY_FSR
qmof-e197e2d,True,244.206,-1.1098,106.03999999999999,18.0,6.0,0.0,6.0,2.0,2.0,2.0,ULIBOG_FSR
qmof-acef972,True,114.05599999999998,-2.9576000000000002,80.25999999999999,8.0,4.0,0.0,4.0,2.0,0.0,0.0,ULIGAX_FSR
qmof-e5b4e33,True,374.2570000000001,-0.7746999999999988,173.32,27.0,10.0,2.0,8.0,8.0,2.0,2.0,UJAQIG_FSR
qmof-c77937a,True,373.24900000000014,-2.109399999999998,176.15,27.0,10.0,1.0,9.0,8.0,2.0,2.0,UJATAB_FSR
qmof-2e54a3e,True,387.2760000000001,-2.0668999999999986,176.15,28.0,10.0,1.0,9.0,9.0,2.0,2.0,UJATUV_FSR
qmof-39711c0,False,,,,,,,,,,,JATQUT_FSR
qmof-355c52b,True,214.176,-0.43320000000000003,80.25999999999999,16.0,4.0,0.0,4.0,2.0,2.0,2.0,GUHHEY_FSR
qmof-083e336,True,358.3180000000001,-3.064619999999996,165.44,26.0,12.0,0.0,10.0,7.0,1.0,3.0,GUJBEU_FSR
qmof-920a29d,True,354.36600000000004,-0.7771199999999969,134.24,26.0,8.0,0.0,6.0,9.0,2.0,2.0,GUKCEW_FSR
qmof-981de6a,True,168.246,2.30298,36.68,10.0,4.0,0.0,2.0,0.0,1.0,1.0,GUKLOO_FSR
qmof-215f36e,True,261.209,-2.4210999999999983,120.38999999999999,19.0,6.0,0.0,6.0,4.0,1.0,1.0,GUKPOS_FSR
qmof-fe6e0c3,True,302.22200000000004,-3.1640999999999995,172.19,22.0,9.0,1.0,9.0,3.0,2.0,2.0,GUKQIN_FSR
qmof-df0aa6e,True,302.25700000000006,1.3213999999999997,78.8,20.0,9.0,0.0,6.0,2.0,2.0,2.0,JAVKAV_FSR
qmof-fab3293,True,238.294,2.1761999999999997,35.64,18.0,4.0,0.0,4.0,4.0,3.0,3.0,UJIPOU_FSR
qmof-f27e4c8,True,209.11299999999994,-1.6782000000000001,123.39999999999998,15.0,7.0,0.0,6.0,3.0,1.0,1.0,UJOLOU_FSR
qmof-da484b1,True,102.162,-0.5359000000000003,24.06,6.0,3.0,2.0,1.0,0.0,0.0,1.0,BOJXAA_FSR
qmof-3ef90f5,True,128.13399999999996,1.4299600000000001,47.58,10.0,2.0,0.0,2.0,0.0,1.0,1.0,BOLHAM_FSR
qmof-58d0589,True,128.13399999999996,1.4299600000000001,47.58,10.0,2.0,0.0,2.0,0.0,1.0,1.0,BOLHEQ_FSR
qmof-1692715,True,128.13399999999996,1.4299600000000001,47.58,10.0,2.0,0.0,2.0,0.0,1.0,1.0,BOLHOA_FSR
qmof-faa6257,True,344.2310000000001,-3.3078999999999983,169.74999999999997,25.0,9.0,0.0,9.0,4.0,2.0,2.0,BOMDIS_FSR
qmof-27e7e43,True,344.2310000000001,-3.3078999999999983,169.74999999999997,25.0,9.0,0.0,9.0,4.0,2.0,2.0,BOMDOY_FSR
qmof-554f103,True,286.286,3.2398000000000016,119.4,18.0,8.0,0.0,0.0,2.0,2.0,2.0,UGOXIX01_FSR
qmof-ca968a3,True,212.19600000000003,-0.07390000000000002,93.27999999999999,16.0,7.0,1.0,5.0,2.0,2.0,3.0,JELNIA_FSR
qmof-2521623,True,112.03999999999998,-3.5104,80.25999999999999,8.0,4.0,0.0,4.0,0.0,0.0,0.0,JELVOM_FSR
qmof-b10b92b,True,192.96399999999997,-0.5426000000000002,154.53,10.0,10.0,3.0,2.0,0.0,0.0,0.0,JEBCUP_FSR
qmof-30fc692,True,191.956,-0.10440000000000016,154.2,10.0,10.0,2.0,2.0,0.0,0.0,0.0,JEBDAW_FSR
qmof-3179146,True,170.164,-1.7073999999999987,80.25999999999999,12.0,4.0,0.0,4.0,2.0,0.0,1.0,JECFED_FSR
qmof-d5868e4,True,332.29999999999995,4.214600000000003,25.78,24.0,6.0,0.0,2.0,4.0,3.0,3.0,JECRUF_FSR
qmof-8a6175e,True,152.13299999999998,-1.3616000000000001,77.94,11.0,5.0,1.0,5.0,3.0,1.0,1.0,JEDGAB_FSR
qmof-80ff2f8,False,,,,,,,,,,,JEDJAE02_FSR
qmof-ca14cc9,True,216.16999999999996,-0.044300000000000006,120.06,14.0,7.0,1.0,3.0,2.0,1.0,1.0,UHEQOO_FSR
qmof-265801c,True,236.07599999999996,-1.0299999999999998,80.25999999999999,16.0,8.0,0.0,4.0,2.0,1.0,1.0,UGARUQ_FSR
qmof-7172aca,True,204.16899999999998,1.4360000000000002,94.32,15.0,7.0,0.0,5.0,3.0,1.0,2.0,UGENAX_FSR
qmof-8a1ead5,True,88.01799999999999,-3.5138000000000003,80.25999999999999,6.0,4.0,0.0,4.0,0.0,0.0,0.0,UGOKUY_FSR
qmof-bdb947d,True,344.2310000000001,-3.3078999999999983,169.74999999999997,25.0,9.0,0.0,9.0,4.0,2.0,2.0,BOMDUE_FSR
qmof-98c31c9,True,233.00599999999997,-0.27960000000000007,80.25999999999999,14.0,6.0,0.0,4.0,2.0,1.0,1.0,BOMGIV_FSR
qmof-87a7ada,True,165.10399999999996,-2.1914,93.15,12.0,5.0,0.0,5.0,2.0,1.0,1.0,BONNIC_FSR
qmof-0858cc1,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,GUGWAI_FSR
qmof-a1aad4f,True,211.10899999999995,-0.13350000000000017,126.41,15.0,8.0,0.0,6.0,3.0,1.0,1.0,BOSDAQ_FSR
qmof-4c98c16,True,211.10899999999995,-0.13350000000000017,126.41,15.0,8.0,0.0,6.0,3.0,1.0,1.0,BOSDIY_FSR
qmof-14d74fb,True,132.19299999999998,-0.14779999999999993,52.480000000000004,7.0,5.0,1.0,4.0,0.0,0.0,1.0,BOVPOS_FSR
qmof-8be7b17,True,220.322,3.2760000000000016,25.78,14.0,4.0,0.0,4.0,3.0,2.0,2.0,UFAVED_FSR
qmof-6b8897f,True,259.334,3.4475000000000007,54.02,18.0,5.0,2.0,3.0,3.0,2.0,2.0,GUBYAE_FSR
qmof-baf873c,True,356.359,2.393700000000001,125.60999999999999,25.0,8.0,0.0,4.0,3.0,3.0,3.0,GUFHEV_FSR
qmof-7f68609,True,348.358,0.41499999999999915,106.03999999999999,26.0,6.0,0.0,6.0,5.0,3.0,3.0,GUFRAB_FSR
qmof-5da988a,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,JEGCAC_FSR
qmof-ac29289,False,,,,,,,,,,,JEGNOZ_FSR
qmof-4fa0fbd,True,316.368,2.6332000000000004,61.42,24.0,6.0,0.0,6.0,5.0,4.0,4.0,JEHJEO_FSR
qmof-f5464fc,True,244.11099999999993,-7.014199999999999,169.75,17.0,9.0,0.0,9.0,4.0,0.0,1.0,BONTUU_FSR
qmof-df313d5,True,546.5390000000003,3.0401000000000007,134.35999999999999,41.0,10.0,0.0,10.0,8.0,6.0,6.0,BOQKAV_FSR
qmof-9269a92,True,499.45500000000027,0.41169999999999973,164.63,37.0,10.0,0.0,10.0,9.0,4.0,4.0,BOQSOQ_FSR
qmof-88f4e11,False,,,,,,,,,,,UFUGAF_FSR
qmof-75a2dcd,True,179.13099999999997,-2.0042,106.28,13.0,5.0,1.0,5.0,2.0,1.0,1.0,UFUKUB01_FSR
qmof-3a04018,True,137.118,-0.8272000000000004,68.81,10.0,4.0,1.0,3.0,2.0,1.0,1.0,BOQWEK_FSR
qmof-e31c890,True,215.32100000000003,3.2029900000000016,3.24,15.0,2.0,0.0,2.0,3.0,1.0,2.0,BOXZAQ_FSR
qmof-6270723,True,534.4800000000002,-0.6207999999999991,186.29999999999998,40.0,10.0,0.0,10.0,8.0,4.0,5.0,UBIPAY_FSR
qmof-e90fcf1,False,,,,,,,,,,,JELVOO_FSR
qmof-661484e,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,JEMMUM_FSR
qmof-ed830ef,True,151.14499999999998,-0.6642999999999999,78.17999999999999,11.0,4.0,2.0,4.0,2.0,1.0,1.0,JENQUR_FSR
qmof-20fc58e,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,JENWIL_FSR
qmof-8deddd1,False,,,,,,,,,,,JETVOW_FSR
qmof-8aa82f9,True,136.10599999999997,0.19389999999999985,60.029999999999994,10.0,3.0,0.0,2.0,1.0,1.0,1.0,UCOCIZ_FSR
qmof-9314df5,True,120.242,1.4664,0.0,6.0,2.0,0.0,2.0,0.0,0.0,1.0,UCOCOE_FSR
qmof-eb82347,True,228.17399999999998,0.8836600000000001,142.73999999999998,18.0,6.0,0.0,6.0,2.0,0.0,1.0,UCORAH_FSR
qmof-9826a4f,False,,,,,,,,,,,UDADAH01_FSR
qmof-ca948cb,True,176.15500000000003,-0.8188000000000002,70.84,13.0,5.0,0.0,5.0,2.0,2.0,2.0,UFETEF_FSR
qmof-bc7f882,False,,,,,,,,,,,UFIKAX01_FSR
qmof-6331411,True,165.10399999999996,-2.1914,93.15,12.0,5.0,0.0,5.0,2.0,1.0,1.0,UFIMUS_FSR
qmof-602a53e,True,26.018,0.09637,23.79,2.0,1.0,0.0,1.0,0.0,0.0,0.0,UFIPEF_FSR
qmof-e4df938,False,,,,,,,,,,,UFITUZ_FSR
qmof-5c2c834,True,250.11799999999994,-4.859400000000001,160.51999999999998,18.0,8.0,0.0,8.0,4.0,1.0,1.0,JEXLEG_FSR
qmof-84d406d,True,125.10699999999997,-1.1573000000000004,65.91,9.0,4.0,0.0,4.0,0.0,1.0,1.0,JEXPAE_FSR
qmof-4623c6a,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,UBOCIX01_FSR
qmof-00a8f3e,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,UBOCIX03_FSR
qmof-3bba40c,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,UBOCOD01_FSR
qmof-da9cf4c,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,UBOCOD02_FSR
qmof-c8aa86a,False,,,,,,,,,,,UCECOU_FSR
qmof-cfe42f1,True,98.08900000000001,-1.8512000000000004,90.86,7.0,5.0,2.0,4.0,0.0,0.0,1.0,TUYFEA_FSR
qmof-8c62c61,False,,,,,,,,,,,TUZHED_FSR
qmof-e1fba52,True,26.018,0.09637,23.79,2.0,1.0,0.0,1.0,0.0,0.0,0.0,TUZHIH_FSR
qmof-316e022,False,,,,,,,,,,,TUZHON_FSR
qmof-5cb137b,True,26.018,0.09637,23.79,2.0,1.0,0.0,1.0,0.0,0.0,0.0,TUZHUT_FSR
qmof-86f9355,True,26.018,0.09637,23.79,2.0,1.0,0.0,1.0,0.0,0.0,0.0,TUZJAB_FSR
qmof-6903ec5,True,250.11799999999994,-4.859400000000001,160.51999999999998,18.0,8.0,0.0,8.0,4.0,1.0,1.0,UDICUH_FSR
qmof-9e34535,True,211.10899999999995,-0.13350000000000029,126.41,15.0,8.0,0.0,6.0,3.0,1.0,1.0,BOVPUZ_FSR
qmof-fd0958d,True,165.10399999999996,-2.1914,93.15,12.0,5.0,0.0,5.0,2.0,1.0,1.0,BOXMUY_FSR
qmof-5a15f19,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,GOYROD_FSR
qmof-70e0ff9,True,332.22400000000005,-4.623599999999997,186.29999999999995,24.0,10.0,0.0,10.0,2.0,2.0,2.0,GOYXAV_FSR
qmof-9bcf7b3,True,332.22400000000005,-4.623599999999997,186.29999999999995,24.0,10.0,0.0,10.0,2.0,2.0,2.0,GOYXID_FSR
qmof-b5fc143,True,332.22400000000005,-4.623599999999997,186.29999999999995,24.0,10.0,0.0,10.0,2.0,2.0,2.0,GOYXOJ_FSR
qmof-9f99f89,True,332.22400000000005,-4.623599999999997,186.29999999999995,24.0,10.0,0.0,10.0,2.0,2.0,2.0,GOYXUP_FSR
qmof-bb8b1ce,True,332.22400000000005,-4.623599999999997,186.29999999999995,24.0,10.0,0.0,10.0,2.0,2.0,2.0,GOYYAW_FSR
qmof-35e46f1,True,332.22400000000005,-4.623599999999997,186.29999999999995,24.0,10.0,0.0,10.0,2.0,2.0,2.0,GOYYEA_FSR
qmof-26406d0,True,332.22400000000005,-4.623599999999997,186.29999999999995,24.0,10.0,0.0,10.0,2.0,2.0,2.0,GOYYIE_FSR
qmof-38301b9,True,472.7700000000002,7.262600000000007,25.78,30.0,6.0,0.0,6.0,10.0,3.0,3.0,GUBFOY_FSR
qmof-01cfceb,True,125.10699999999997,-1.367,57.949999999999996,9.0,4.0,0.0,4.0,2.0,1.0,1.0,JEXSIP_FSR
qmof-a8ae4f0,True,435.4110000000002,1.7780999999999991,120.38999999999999,33.0,6.0,0.0,6.0,6.0,4.0,4.0,JICPIX_FSR
qmof-13e5eb8,True,320.304,0.5571999999999998,106.03999999999999,24.0,6.0,0.0,6.0,3.0,3.0,3.0,JICXIF_FSR
qmof-a7d6e06,False,,,,,,,,,,,JIMHAR_FSR
qmof-aa5070e,True,122.10299999999997,-0.5549000000000002,53.019999999999996,9.0,3.0,0.0,3.0,1.0,1.0,1.0,JINFES_FSR
qmof-505096a,True,148.27599999999998,1.8106,3.24,8.0,3.0,0.0,1.0,2.0,0.0,0.0,JEVWEM_FSR
qmof-4aae0f6,True,157.06499999999997,0.7609999999999998,69.75999999999999,10.0,5.0,0.0,2.0,1.0,1.0,1.0,JEVZUG_FSR
qmof-69fc545,True,200.05799999999996,-5.237400000000001,148.54,14.0,8.0,0.0,8.0,0.0,0.0,1.0,TURTEF_FSR
qmof-d740c19,True,250.26500000000001,1.6817999999999993,61.42,19.0,6.0,0.0,6.0,2.0,4.0,4.0,TUVWAI_FSR
qmof-8296ee6,True,172.09199999999998,-3.1126999999999994,117.55999999999999,12.0,6.0,1.0,5.0,4.0,0.0,0.0,TUFFIK_FSR
qmof-5d392be,True,212.17600000000002,0.9802,102.36000000000001,16.0,8.0,0.0,6.0,2.0,1.0,3.0,TUFWUN_FSR
qmof-cb06477,True,242.18999999999997,-1.1294000000000002,106.03999999999999,18.0,6.0,0.0,6.0,3.0,2.0,2.0,TUGDOQ_FSR
qmof-887a10f,False,,,,,,,,,,,TUHGIM_FSR
qmof-7c7fd1a,True,257.20099999999996,-0.39910000000000023,102.38,19.0,6.0,0.0,6.0,4.0,2.0,2.0,TUJCAE_FSR
qmof-069478f,True,242.18999999999997,-1.1294000000000002,106.03999999999999,18.0,6.0,0.0,6.0,3.0,2.0,2.0,BUDDIO_FSR
qmof-8dad5f3,False,,,,,,,,,,,GOVFEC_FSR
qmof-a50b67b,True,231.16700000000003,-1.3507099999999999,115.03999999999999,17.0,7.0,1.0,6.0,3.0,1.0,2.0,BOYFUS_FSR
qmof-522809d,True,256.21299999999997,0.20589999999999975,89.49000000000001,19.0,5.0,0.0,5.0,4.0,2.0,2.0,BOYSIT_FSR
qmof-d9fa5cf,True,268.393,0.4206999999999997,112.96000000000001,12.0,10.0,2.0,5.0,0.0,0.0,1.0,BUBCOS_FSR
qmof-2d365d4,True,300.32500000000005,2.7863000000000007,69.38,23.0,6.0,0.0,6.0,3.0,4.0,4.0,TUMFUE_FSR
qmof-9533602,True,300.32500000000005,2.7863000000000007,69.38,23.0,6.0,0.0,6.0,3.0,4.0,4.0,TUMGAL_FSR
qmof-62cd69a,True,358.41,3.4512800000000015,93.17,26.0,8.0,0.0,7.0,3.0,4.0,4.0,TUMGIT_FSR
qmof-f57add2,False,,,,,,,,,,,TUNBUB_FSR
qmof-ae9181c,False,,,,,,,,,,,BUQSUC_FSR
qmof-d089c7c,True,196.34000000000003,3.5553000000000026,0.0,12.0,2.0,0.0,2.0,1.0,1.0,2.0,JIZDOO_FSR
qmof-532e67d,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,JIRNII_FSR
qmof-aa7f699,True,209.11299999999994,-1.6781999999999997,123.4,15.0,7.0,0.0,6.0,3.0,1.0,1.0,JIRQEH01_FSR
qmof-1a78d9c,False,,,,,,,,,,,BUNFUM_FSR
qmof-557b940,True,479.7000000000001,1.4636,80.25999999999999,16.0,8.0,0.0,4.0,2.0,1.0,1.0,BUNJEA_FSR
qmof-f77c0e0,True,520.5670000000003,1.1833999999999991,150.04,37.0,11.0,0.0,10.0,6.0,4.0,5.0,BUNLON_FSR
qmof-bdba6fb,False,,,,,,,,,,,TOCFOG_FSR
qmof-1b41ebc,True,393.35500000000013,0.5835999999999999,149.18,29.0,9.0,0.0,8.0,6.0,3.0,3.0,TOFLOR_FSR
qmof-6680eb0,True,88.01799999999999,-3.5138000000000003,80.25999999999999,6.0,4.0,0.0,4.0,0.0,0.0,0.0,TOJPIT_FSR
qmof-908c20a,True,166.09199999999998,-2.7964,106.03999999999999,12.0,6.0,0.0,6.0,2.0,1.0,1.0,TOKBAX_FSR
qmof-115bd6e,True,419.2340000000002,-6.561899999999998,263.72999999999996,30.0,14.0,1.0,13.0,4.0,2.0,2.0,BUDGAJ_FSR
qmof-a5cf871,False,,,,,,,,,,,BUDGEN_FSR
qmof-435674b,True,134.16199999999998,0.6366700000000001,62.699999999999996,10.0,3.0,1.0,3.0,1.0,1.0,1.0,TOQGEN_FSR
qmof-0a24ace,False,,,,,,,,,,,TOZHAR_FSR
qmof-920e89b,True,269.39900000000006,1.0533899999999998,70.3,17.0,7.0,1.0,6.0,6.0,1.0,2.0,BULZUE_FSR
qmof-5cb01c3,False,,,,,,,,,,,GOTNUA_FSR
qmof-7edf98b,True,375.3780000000001,4.067300000000003,108.36999999999999,26.0,8.0,0.0,4.0,5.0,3.0,3.0,GOTYIZ_FSR
qmof-f17dd8e,True,268.054,-0.4198000000000002,154.86,16.0,10.0,4.0,4.0,2.0,1.0,1.0,JIVFUQ_FSR
qmof-edf8a77,False,,,,,,,,,,,JIZCAZ_FSR
qmof-4d1b04c,True,196.34000000000003,3.5553000000000026,0.0,12.0,2.0,0.0,2.0,1.0,1.0,2.0,JIZDOO01_FSR
qmof-bc95055,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,BUSMUZ_FSR
qmof-a6fa008,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,BUSNAG_FSR
qmof-aa812e3,False,,,,,,,,,,,BUSNOU_FSR
qmof-064c285,True,80.08999999999999,0.47659999999999986,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,TISTEU_FSR
qmof-8097d72,False,,,,,,,,,,,TITHUC_FSR
qmof-48b7d44,True,310.317,0.6868999999999996,117.09,23.0,8.0,0.0,7.0,5.0,2.0,3.0,TIVPUL_FSR
qmof-deef83c,True,266.4719999999999,2.864200000000001,34.14,16.0,4.0,0.0,2.0,11.0,0.0,0.0,BUTTUG_FSR
qmof-f65f438,False,,,,,,,,,,,BUTYUM_FSR
qmof-4178b92,True,244.194,-0.6942999999999999,139.53999999999996,18.0,9.0,1.0,6.0,0.0,1.0,3.0,TIXBUZ_FSR
qmof-3643545,True,238.29399999999998,2.1761999999999997,35.64,18.0,4.0,0.0,4.0,4.0,3.0,3.0,TIZQIE_FSR
qmof-010dd4a,True,187.20600000000002,0.9210999999999999,56.49,14.0,5.0,0.0,5.0,3.0,2.0,2.0,TOBFAS_FSR
qmof-b73a1d3,False,,,,,,,,,,,TIMXUI_FSR
qmof-bc37b20,True,210.121,-4.068699999999999,133.27999999999997,15.0,7.0,0.0,7.0,1.0,1.0,1.0,GOLQII_FSR
qmof-7dcae20,False,,,,,,,,,,,GORCUL01_FSR
qmof-3d5971c,True,420.3850000000002,-1.2290199999999991,159.89000000000001,31.0,11.0,1.0,9.0,6.0,2.0,4.0,JOCNOH_FSR
qmof-7931216,False,,,,,,,,,,,JODFUD_FSR
qmof-34cda6e,True,242.18999999999997,-1.1294000000000002,106.03999999999999,18.0,6.0,0.0,6.0,3.0,2.0,2.0,BUWWAT_FSR
qmof-633e487,True,242.18999999999997,-1.1294000000000002,106.03999999999999,18.0,6.0,0.0,6.0,3.0,2.0,2.0,BUWWIB_FSR
qmof-0cf6fb4,True,242.18999999999997,-1.1294000000000002,106.03999999999999,18.0,6.0,0.0,6.0,3.0,2.0,2.0,BUWWOH_FSR
qmof-a1057f3,True,242.18999999999997,-1.1294000000000002,106.03999999999999,18.0,6.0,0.0,6.0,3.0,2.0,2.0,BUWWUN_FSR
qmof-d94e243,True,214.17599999999996,-0.43320000000000025,80.25999999999999,16.0,4.0,0.0,4.0,2.0,2.0,2.0,TIRFUW_FSR
qmof-a2d53f7,True,144.126,-1.9533999999999987,80.25999999999999,10.0,4.0,0.0,4.0,5.0,0.0,0.0,TIRJAH_FSR
qmof-3f39a03,False,,,,,,,,,,,TISBII_FSR
qmof-bc6baae,False,,,,,,,,,,,TISBOO_FSR
qmof-697c6bc,False,,,,,,,,,,,BUXKUC_FSR
qmof-3c501fe,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,GOSMAE_FSR
qmof-0943bf3,False,,,,,,,,,,,GOTNUA01_FSR
qmof-99bf606,True,249.18200000000002,3.6830000000000016,55.43000000000001,17.0,5.0,0.0,3.0,4.0,2.0,2.0,TEKRIM_FSR
qmof-4e8959d,True,165.10399999999996,-2.1914,93.15,12.0,5.0,0.0,5.0,2.0,1.0,1.0,TEQQAI_FSR
qmof-42ef884,True,138.10199999999998,-1.3165,67.07,10.0,4.0,0.0,3.0,1.0,1.0,1.0,TEQTAK_FSR
qmof-88816e9,True,183.212,0.9935799999999999,59.96,12.0,5.0,0.0,3.0,1.0,1.0,1.0,TERRAK_FSR
qmof-dcc9417,True,166.09199999999998,-2.7964,106.03999999999999,12.0,6.0,0.0,6.0,2.0,1.0,1.0,JOJMEB_FSR
qmof-ae3277e,True,328.19200000000006,-4.4024,186.29999999999998,24.0,10.0,0.0,10.0,5.0,2.0,2.0,JOJGIA_FSR
qmof-65f86ea,False,,,,,,,,,,,BZTZTL_FSR
qmof-7571eaa,True,194.301,1.0195000000000003,21.700000000000003,11.0,5.0,0.0,3.0,4.0,0.0,0.0,CABSUW_FSR
qmof-6f47ba4,True,301.896,1.0272000000000001,80.25999999999999,16.0,8.0,0.0,4.0,2.0,1.0,1.0,CACCOB_FSR
qmof-68e1c8f,True,88.01799999999999,-3.5138000000000003,80.25999999999999,6.0,4.0,0.0,4.0,0.0,0.0,0.0,CADJEX_FSR
qmof-25162af,True,216.17199999999997,0.29649999999999993,90.32000000000001,16.0,5.0,1.0,4.0,2.0,2.0,2.0,TIBNUP_FSR
qmof-5038232,True,250.254,-2.407199999999998,104.32,18.0,6.0,2.0,6.0,2.0,1.0,2.0,TIBQAX_FSR
qmof-7143528,True,207.125,1.9141999999999997,69.75999999999999,14.0,5.0,0.0,2.0,1.0,2.0,2.0,TIJGOJ_FSR
qmof-3209aae,True,207.125,1.9141999999999997,69.75999999999999,14.0,5.0,0.0,2.0,1.0,2.0,2.0,TIJGUP_FSR
qmof-9dd2a8a,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,TILJEE_FSR
qmof-b25a2c3,False,,,,,,,,,,,TILWOB_FSR
qmof-ebf848f,True,289.26,-2.572099999999998,157.69,20.0,8.0,1.0,7.0,10.0,0.0,0.0,CANYIA01_FSR
qmof-926904e,True,156.54799999999997,0.09849999999999992,53.019999999999996,10.0,4.0,0.0,3.0,1.0,1.0,1.0,TEHLID_FSR
qmof-7810936,True,169.09599999999998,-1.0616000000000003,115.24000000000001,12.0,7.0,0.0,6.0,1.0,1.0,1.0,TEHQIG_FSR
qmof-136fa43,True,251.24099999999996,1.6687999999999998,145.42000000000002,15.0,9.0,1.0,1.0,2.0,1.0,1.0,GOHZAG01_FSR
qmof-1d0d16f,True,228.11199999999997,-6.535599999999999,160.51999999999998,16.0,8.0,0.0,8.0,4.0,0.0,1.0,GOJDOZ_FSR
qmof-ab504c7,False,,,,,,,,,,,GOJHAP_FSR
qmof-0165dd2,True,229.25900000000001,1.1435399999999998,65.91,17.0,4.0,0.0,4.0,1.0,2.0,2.0,GOJHOD_FSR
qmof-37c4e91,True,201.20499999999998,0.5267,65.91,15.0,4.0,0.0,4.0,1.0,2.0,2.0,GOJHUJ_FSR
qmof-3e06937,True,59.044,-1.2438,40.129999999999995,4.0,2.0,0.0,2.0,0.0,0.0,0.0,GOLLIE_FSR
qmof-b746762,True,330.2080000000001,-1.7329999999999997,180.64000000000001,24.0,10.0,2.0,8.0,5.0,2.0,2.0,JOJGOG_FSR
qmof-3119618,True,224.16799999999995,-2.055999999999999,98.72,16.0,6.0,0.0,6.0,6.0,1.0,1.0,CAFCET_FSR
qmof-526eb14,True,224.16799999999995,-2.055999999999999,98.72,16.0,6.0,0.0,6.0,6.0,1.0,1.0,CAFCIX_FSR
qmof-32b39ac,False,,,,,,,,,,,CAFGEX_FSR
qmof-7a91c8f,True,309.26099999999997,-1.196900000000001,131.97,23.0,8.0,0.0,7.0,3.0,2.0,3.0,CAGFIC_FSR
qmof-86d10b6,True,306.26200000000006,6.061240000000004,46.5,20.0,5.0,0.0,3.0,2.0,1.0,2.0,CAGKON_FSR
qmof-99aa4cb,False,,,,,,,,,,,TEJHIB_FSR
qmof-75db304,False,,,,,,,,,,,TAKKAS_FSR
qmof-0645840,True,173.17900000000003,0.5552999999999999,55.96,13.0,5.0,0.0,5.0,2.0,2.0,2.0,TALJOI_FSR
qmof-cb0c828,True,68.059,-0.42400000000000004,38.82,5.0,3.0,0.0,2.0,0.0,0.0,1.0,TALKIB_FSR
qmof-e556c47,True,286.286,3.2398000000000016,119.4,18.0,8.0,0.0,0.0,2.0,2.0,2.0,TATCAV_FSR
qmof-70bc81f,True,402.93400000000014,1.9733000000000005,106.23000000000002,16.0,9.0,1.0,3.0,2.0,1.0,1.0,CAPVEW_FSR
qmof-8e16ab1,False,,,,,,,,,,,TAPHOH_FSR
qmof-e6a8ac7,True,85.082,-0.6876,40.129999999999995,6.0,2.0,0.0,2.0,1.0,0.0,0.0,JUDQAC_FSR
